,id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
654,655,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,3,3,3,5,4,4,4,12,13,15,12,3,3,3,3,1,2,4,3,3,3,3,3,1,1,2,3,3,2,2,1,2,3,2,1,3,3,3,1,44,100,7,925.2,4626.0,1,2,2,0.75,0,13,6,0.5,3.5854,3084.0,0.6333333000000001,1
655,656,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,5,4,4,4,4,4,4,4,5,5,23,5,3,3,3,3,3,3,5,4,2,4,2,5,1,2,3,3,2,3,2,2,2,3,2,3,1,3,3,1,34,100,16,2056.0,15420.0,1,1,1,0.825,2,13,4,0.6,5.0,15294.0,0.7333333000000001,3
656,657,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,5,1,5,3,3,3,3,5,4,3,1,8,8,8,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,2,3,2,2,3,27,100,3,8738.0,3084.0,1,2,7,0.725,0,10,11,0.5666667,3.4146,5140.0,0.6333333000000001,0
657,658,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,4,4,4,4,4,5,4,4,1,9,3,1,4,4,2,2,4,4,5,4,2,5,4,2,1,2,2,4,4,2,2,2,2,4,2,2,4,2,2,2,35,100,6,616.8,4626.0,1,3,4,0.825,1,9,8,0.6666667,15.5122,2570.0,0.7333333000000001,2
658,659,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,3,3,3,4,3,3,5,5,1,8,12,1,3,3,3,3,3,1,5,4,2,3,4,4,2,3,3,4,1,2,3,2,3,2,3,2,2,4,3,2,38,100,5,3084.0,1542.0,2,4,6,0.725,0,9,5,0.5333334,2.9024,10280.0,0.7333333000000001,4
659,660,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,9,12,12,12,4,3,4,4,2,4,4,4,2,5,3,4,1,1,2,3,2,4,2,2,2,3,2,3,2,4,3,1,45,100,11,3700.8,3700.8,1,4,2,0.825,1,7,2,0.7,40.4146,10382.8,0.7333333000000001,5
660,661,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,1,2,3,3,4,4,2,5,3,5,9,13,9,13,3,2,2,4,1,2,5,3,2,4,1,3,3,2,2,1,1,2,1,1,1,3,2,4,2,2,3,1,50,100,6,925.2,2570.0,1,1,3,0.725,2,6,4,0.46666670000000005,4.8049,4112.0,0.6,1
661,662,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,3,4,3,4,4,4,7,9,17,12,3,3,3,2,3,2,4,3,3,3,3,3,2,2,3,3,2,2,2,3,3,3,2,3,2,3,3,3,35,100,5,2056.0,10280.0,1,4,3,0.725,0,9,8,0.5333334,3.6098,3084.0,0.6333333000000001,3
662,663,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,4,4,4,4,4,4,2,4,1,5,10,5,4,3,2,3,2,3,4,3,3,4,2,2,2,2,3,2,4,2,4,4,2,2,4,2,1,3,2,2,28,100,10,1028.0,3084.0,1,4,4,0.75,1,7,8,0.5666667,10.0732,1542.0,0.6,1
663,664,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,2,4,5,4,4,4,3,4,4,1,12,11,5,3,1,3,1,2,1,4,4,2,5,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,41,100,4,1028.0,4112.0,1,2,7,0.8,0,4,11,0.3666667,4.0,2056.0,0.6666667,2
664,665,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,3,3,4,4,4,4,9,15,12,11,2,3,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,31,100,4,2520.0,34512.5,1,4,2,0.75,0,15,15,0.4333333,1.2927,10080.0,0.6,3
665,666,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,4,1,1,3,4,4,4,2,3,3,3,1,9,19,1,3,3,4,5,4,4,4,4,1,4,2,5,2,4,5,2,4,3,3,4,2,3,4,2,4,3,2,3,47,100,10,514.0,2570.0,2,5,1,0.65,2,7,1,0.7666666999999999,15.7805,3084.0,0.6666667,2
666,667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,5,2,5,5,4,5,4,5,4,5,1,6,13,8,4,3,3,3,4,4,4,5,2,5,4,4,2,2,1,3,2,4,3,3,1,3,3,2,3,3,2,2,26,100,6,616.8,5140.0,1,4,5,0.925,0,6,7,0.7,5.1707,4626.0,0.8,0
667,668,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,4,3,3,3,3,3,4,3,7,7,7,7,4,4,4,2,3,3,4,3,3,4,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,34,100,8,2056.0,18504.0,3,4,2,0.65,0,9,11,0.6666667,4.1463,10280.0,0.6666667,2
668,669,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,5,1,4,4,3,4,4,4,4,4,1,12,17,5,2,2,2,2,2,3,4,4,2,4,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,37,100,20,510.0,1530.0,1,1,4,0.775,0,13,14,0.4333333,1.5854,510.0,0.6333333000000001,2
669,670,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,1,5,5,5,5,5,5,3,4,9,9,12,4,1,4,1,4,4,2,5,5,2,5,1,2,1,2,4,2,4,4,1,4,2,1,1,1,2,2,1,2,35,100,7,1534.5,34512.5,1,5,5,0.925,2,8,4,0.5333334,12.3902,3580.5,0.6666667,2
670,671,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,2,8,2,2,2,2,2,2,2,4,4,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,35,100,4,205.6,308.4,1,1,2,0.8,0,17,17,0.4,1.3902,2056.0,0.6,2
671,672,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,1,4,4,5,4,4,5,4,2,7,7,23,9,4,2,1,2,2,3,4,5,1,5,4,4,2,2,2,4,3,2,2,2,4,2,2,2,2,4,4,2,51,100,22,3084.0,3084.0,1,2,3,0.8,2,5,10,0.46666670000000005,26.4878,2570.0,0.7666666999999999,1
672,673,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,4,5,4,5,5,4,5,5,7,12,13,14,2,1,2,2,2,2,4,4,1,5,1,1,2,2,2,2,3,2,2,2,1,2,1,1,2,1,2,1,42,100,6,514.0,4112.0,2,1,1,0.925,0,10,9,0.3666667,4.0,5140.0,0.5333334,2
673,674,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,3,3,3,3,3,3,2,3,1,9,7,13,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,47,100,6,5140.0,5140.0,1,1,3,0.575,0,13,15,0.5333334,1.0,10280.0,0.6,2
674,675,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1,1,3,4,3,4,3,3,2,3,1,5,23,5,3,3,3,3,3,3,4,4,3,3,4,5,2,2,3,3,3,4,3,3,3,3,3,2,3,3,3,2,45,100,5,1542.0,8224.0,1,3,5,0.625,0,8,13,0.6,4.439,4112.0,0.7666666999999999,1
675,676,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,5,5,5,5,3,3,5,1,12,14,3,4,3,3,3,3,3,3,3,2,5,3,3,3,1,3,3,2,3,2,2,3,3,1,2,2,2,3,2,34,100,6,719.6,2056.0,2,5,4,0.9,0,11,7,0.6333333000000001,12.6098,2570.0,0.6333333000000001,2
676,677,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,1,1,4,3,4,4,4,4,4,4,11,9,15,11,3,2,3,3,2,2,3,4,4,4,5,4,2,3,3,2,3,2,2,2,3,2,3,3,2,3,2,2,41,100,7,2056.0,6168.0,1,2,2,0.775,0,8,9,0.5,6.6098,4112.0,0.8,2
677,678,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,2,4,4,4,4,4,5,4,5,12,15,17,17,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,48,100,15,8738.0,15420.0,15,4,3,0.85,0,16,19,0.4,1.2195,8224.0,0.6,2
678,679,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,1,1,4,3,2,3,2,2,3,2,7,7,23,9,3,1,2,3,3,4,3,2,2,3,3,3,4,4,2,3,3,4,3,3,1,3,3,3,3,3,3,4,32,100,6,8738.0,9252.0,2,1,1,0.525,1,4,12,0.5333334,1.6585,6168.0,0.5333334,4
679,680,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,5,4,4,4,4,4,4,1,9,13,7,5,4,4,3,4,1,4,4,2,5,4,5,1,2,2,4,3,4,3,3,2,4,3,2,3,3,3,2,50,100,20,514.0,3084.0,1,4,5,0.825,0,7,5,0.7,14.0244,2056.0,0.8,1
680,681,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,4,1,1,4,4,4,4,4,4,4,4,7,9,23,9,2,2,2,2,2,2,4,4,2,4,2,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,36,100,21,514.0,1542.0,1,1,2,0.8,0,17,13,0.4,1.8537,4112.0,0.6333333000000001,2
681,682,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,5,14,12,13,14,2,4,2,2,2,4,4,4,2,4,4,4,1,2,2,4,2,4,2,2,2,3,2,2,2,4,2,2,32,100,7,822.4,30840.0,1,4,4,0.825,0,12,7,0.5333334,8.1707,2056.0,0.7333333000000001,3
682,683,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,5,5,5,5,4,3,2,5,8,8,8,8,5,3,4,2,4,5,5,5,4,5,5,5,2,1,1,2,1,4,1,3,2,4,1,2,1,4,2,1,61,100,25,1028.0,34512.5,2,2,7,0.85,0,4,2,0.7666666999999999,5.7805,3084.0,0.9666665999999999,1
683,684,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,4,1,1,5,5,4,5,4,5,5,5,1,9,19,5,4,4,2,1,4,4,5,5,2,5,4,5,1,1,4,4,1,4,2,1,1,4,1,1,1,2,1,1,38,100,8,719.6,2878.4,1,6,2,0.95,0,5,8,0.6333333000000001,5.1463,2570.0,0.8666666999999999,3
684,685,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,3,1,5,5,5,4,5,5,4,4,1,13,23,8,1,1,1,4,2,1,3,5,1,5,2,2,1,2,1,2,3,2,1,2,1,2,1,1,2,1,1,1,44,100,20,616.8,5140.0,2,3,1,0.925,0,10,6,0.3333333,2.7073,2056.0,0.6,1
685,686,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,2,3,3,3,2,3,3,2,3,14,12,14,14,3,4,3,3,3,3,3,2,3,2,3,4,3,3,3,3,4,3,4,3,3,3,3,4,3,4,3,3,43,100,7,4626.0,4626.0,1,1,4,0.55,0,9,11,0.6333333000000001,10.1951,1542.0,0.5666667,3
686,687,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,5,5,5,4,5,5,5,1,9,12,1,4,5,4,4,4,4,5,5,2,5,5,5,1,1,1,4,1,5,3,2,1,5,1,2,1,5,2,1,38,100,10,1028.0,5140.0,1,2,2,0.975,0,9,5,0.8333333,19.878,1028.0,0.9,5
687,688,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,2,1,1,5,4,5,4,2,4,4,4,1,9,20,9,2,3,1,4,1,2,2,5,2,5,1,2,1,1,3,3,2,5,4,2,1,1,2,2,3,2,2,1,44,100,22,2056.0,9252.0,1,4,1,0.8,5,3,5,0.4333333,18.3902,616.8,0.5666667,3
688,689,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,4,4,4,4,4,4,9,17,14,9,4,4,5,3,5,4,4,5,2,4,4,4,2,2,1,4,2,4,2,3,2,4,2,2,2,3,2,2,47,100,7,1028.0,6168.0,1,3,2,0.85,0,10,6,0.8333333,6.6098,5140.0,0.7666666999999999,2
689,690,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,1,4,4,4,4,4,4,4,4,5,15,23,1,4,3,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,55,100,8,308.4,15420.0,1,6,8,0.8,0,13,8,0.7666666999999999,14.122,5140.0,0.7333333000000001,5
690,691,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,1,1,4,3,3,3,3,2,2,4,12,16,9,12,3,3,3,3,3,3,4,4,2,4,4,4,2,3,3,2,3,4,3,3,2,4,4,2,4,4,2,2,38,100,10,205.6,8943.6,1,7,6,0.6,0,12,9,0.6,13.3171,9766.0,0.7333333000000001,4
691,692,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,1,5,5,4,4,4,5,4,4,1,7,12,1,1,2,2,2,3,4,4,4,4,4,4,2,2,2,2,4,1,4,2,2,1,4,2,2,2,2,2,2,50,100,3,719.6,4112.0,2,4,4,0.875,1,7,11,0.46666670000000005,18.2683,5140.0,0.7333333000000001,3
692,693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,3,3,4,4,4,3,3,3,1,7,13,14,3,2,3,2,2,3,4,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,3,37,100,3,5140.0,6168.0,1,1,1,0.675,0,12,6,0.5,1.3902,5140.0,0.6333333000000001,2
693,694,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,3,5,12,19,9,4,3,4,3,3,4,4,4,2,4,3,4,2,2,2,4,3,4,3,3,3,3,3,3,2,2,3,2,38,100,5,514.0,4112.0,1,5,5,0.75,0,9,9,0.7,10.6341,5140.0,0.7,4
694,695,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,5,4,4,4,4,5,11,11,23,11,4,2,2,3,3,1,5,4,2,4,3,4,2,2,2,4,3,3,3,2,2,3,1,3,1,1,2,1,54,100,8,1542.0,9252.0,3,5,1,0.85,0,7,6,0.5,27.8293,5140.0,0.7333333000000001,2
695,696,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,3,1,1,5,4,4,5,4,5,4,4,13,11,23,13,4,5,4,4,4,5,5,5,4,5,4,5,2,2,2,4,2,4,2,1,1,4,4,2,3,5,4,2,44,100,13,1028.0,2056.0,2,4,4,0.875,0,4,4,0.8666666999999999,15.4146,3084.0,0.9333333,1
696,697,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,4,7,9,19,7,4,4,4,3,2,4,4,4,2,4,2,2,2,3,4,5,3,5,2,2,4,4,2,2,2,4,2,2,36,100,3,616.8,4626.0,3,5,4,0.775,1,12,7,0.7,11.2195,3084.0,0.6,1
697,698,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,2,3,4,3,4,4,4,4,4,4,1,12,23,7,2,2,2,2,2,2,5,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,33,100,5,1028.0,2056.0,1,1,3,0.775,0,16,17,0.4,2.3659,1542.0,0.6333333000000001,1
698,699,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,4,3,4,5,4,3,4,3,1,11,11,8,4,2,1,1,5,5,1,4,3,3,4,5,1,2,3,4,3,4,4,1,2,5,2,2,3,2,3,2,35,100,5,719.6,7710.0,1,5,3,0.75,2,3,2,0.6,12.0976,2570.0,0.6666667,2
699,700,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,3,4,5,3,4,4,4,3,4,1,11,12,1,3,3,4,3,4,4,3,4,2,5,4,4,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,2,22,100,2,719.6,6168.0,1,4,7,0.775,0,5,13,0.7,25.4634,2570.0,0.7333333000000001,1
700,701,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,2,1,4,4,4,4,4,4,4,4,1,8,8,1,4,3,4,2,4,2,4,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,36,100,5,1542.0,5140.0,1,3,2,0.8,2,11,13,0.6333333000000001,5.8537,5140.0,0.5333334,3
701,702,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,1,4,4,4,4,4,4,4,4,12,13,12,12,4,3,2,2,2,4,4,5,2,5,2,4,1,2,2,4,2,4,2,2,2,2,2,2,2,3,2,1,28,100,5,3084.0,3084.0,1,1,1,0.8,2,10,6,0.5666667,20.3415,10280.0,0.7333333000000001,1
702,703,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,2,1,5,5,5,5,5,5,5,5,12,17,23,11,4,4,1,4,1,1,5,5,2,2,1,4,1,1,4,4,1,1,1,5,1,1,1,1,2,2,1,1,39,100,30,1542.0,2056.0,2,3,1,1.0,8,10,12,0.5,26.0732,5140.0,0.6333333000000001,2
703,704,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,4,3,3,3,3,3,4,2,1,12,11,1,2,2,3,3,2,3,3,3,2,4,3,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,2,40,100,4,2467.2,2467.2,1,1,3,0.625,0,7,11,0.5,2.8049,1028.0,0.5666667,4
704,705,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,1,2,4,4,4,3,4,4,4,4,12,9,9,7,2,1,2,2,2,4,4,4,2,4,2,4,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,3,35,100,8,616.8,4112.0,2,1,3,0.775,1,11,12,0.4333333,4.6341,1542.0,0.6666667,3
705,706,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,15,1,4,2,4,4,4,4,4,4,2,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,4,2,2,32,100,3,822.4,3084.0,2,3,3,0.8,0,13,11,0.7333333000000001,6.1951,5140.0,0.7333333000000001,3
706,707,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,5,5,4,5,4,4,5,1,12,18,9,4,2,4,4,4,4,4,4,2,4,4,4,1,2,2,2,2,4,2,3,2,4,2,4,2,4,4,2,34,100,5,1028.0,10280.0,1,6,8,0.875,0,8,4,0.7333333000000001,5.8049,3084.0,0.7333333000000001,3
707,708,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,1,5,4,5,5,5,3,5,4,1,8,8,1,4,4,4,3,2,1,5,4,1,5,1,2,1,1,1,4,1,4,1,2,1,4,1,1,2,4,2,1,44,100,6,719.6,6168.0,1,3,5,0.9,1,9,6,0.6,13.3171,5140.0,0.6,2
708,709,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,17,23,1,2,1,2,2,1,3,4,2,4,4,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,44,100,12,8635.2,15420.0,1,1,1,0.8,2,10,15,0.3666667,5.7317,15294.0,0.6,5
709,710,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,2,1,1,3,3,4,4,3,4,4,3,1,9,12,11,3,4,3,3,4,3,4,3,2,4,3,3,2,2,2,3,4,3,3,4,2,4,4,3,2,3,2,2,29,100,3,514.0,1644.8,3,4,2,0.7,0,10,5,0.6666667,8.4878,1028.0,0.6333333000000001,2
710,711,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,4,5,4,5,3,5,5,4,3,7,19,3,3,3,1,4,5,3,4,5,3,4,3,5,1,2,2,2,2,4,1,2,1,4,2,3,2,3,2,2,39,100,10,616.8,10280.0,1,4,3,0.875,0,2,5,0.6333333000000001,21.2927,5140.0,0.8,3
711,712,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,1,4,5,4,4,4,4,4,4,1,5,13,7,4,2,4,4,4,4,4,4,2,4,2,4,2,2,4,4,2,4,2,4,2,4,2,4,2,2,2,2,27,100,11,308.4,1747.6,1,1,2,0.825,1,11,9,0.7333333000000001,8.561,1233.6,0.6666667,3
712,713,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,3,5,3,5,4,5,5,5,7,7,23,9,3,5,3,3,4,3,3,3,3,5,3,5,1,1,1,5,1,3,1,3,3,5,3,1,1,3,3,1,40,100,5,5140.0,12336.0,3,2,5,0.875,0,6,7,0.7,7.3659,4112.0,0.7333333000000001,2
713,714,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,5,4,4,4,3,5,4,4,11,12,12,11,3,5,2,2,3,1,4,5,1,4,2,3,1,2,2,4,4,4,3,4,5,2,2,2,2,2,2,3,38,100,5,1028.0,9252.0,1,5,1,0.825,0,6,7,0.5333334,16.8049,5140.0,0.6333333000000001,4
714,715,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,3,4,3,4,3,4,3,3,9,9,9,11,4,2,3,2,3,4,4,4,3,4,5,5,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,32,100,8,1542.0,3084.0,1,3,5,0.675,0,2,9,0.6,8.9268,925.2,0.8333333,2
715,716,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3,2,1,4,4,4,4,4,4,4,4,2,14,23,18,4,4,2,4,4,2,4,4,4,4,2,5,1,2,2,4,2,5,2,2,2,4,2,3,2,3,2,2,48,100,15,822.4,1542.0,2,2,2,0.8,2,11,6,0.6666667,16.6585,1542.0,0.7666666999999999,2
716,717,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,1,4,4,4,5,4,4,4,4,7,17,12,5,4,2,2,2,2,2,4,5,2,5,4,5,2,1,2,4,3,3,2,2,2,4,2,2,2,4,3,2,38,100,4,5140.0,8224.0,1,6,5,0.825,1,11,8,0.46666670000000005,33.2439,5140.0,0.8333333,1
717,718,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,9,16,12,3,3,4,2,4,4,4,4,2,4,2,4,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,31,100,10,2570.0,10280.0,1,2,1,0.8,1,12,13,0.6666667,7.1951,5140.0,0.6666667,2
718,719,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,5,5,5,5,5,5,5,1,11,4,8,1,1,1,2,1,2,5,5,1,5,3,3,1,1,2,1,1,1,2,2,4,2,1,2,1,1,1,1,41,100,4,8738.0,9252.0,1,1,1,1.0,0,13,7,0.2666667,6.7073,2570.0,0.7333333000000001,3
719,720,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,5,4,4,4,4,4,5,4,7,13,12,7,4,4,2,4,4,4,2,4,4,5,4,4,1,2,1,4,2,4,2,1,2,4,1,2,1,4,4,2,42,100,3,1233.6,4626.0,2,1,2,0.85,3,9,3,0.7333333000000001,24.7805,2056.0,0.7666666999999999,2
720,721,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,3,4,1,7,4,2,2,2,2,2,3,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,43,100,3,822.4,10280.0,1,1,6,0.775,0,13,15,0.4333333,5.9512,15294.0,0.5666667,3
721,722,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,3,1,2,4,4,4,4,3,3,4,5,9,12,12,7,4,2,2,2,1,3,4,3,3,2,2,3,2,2,2,3,3,3,4,4,2,2,3,2,2,3,2,2,37,100,10,514.0,6168.0,1,1,1,0.775,3,7,10,0.46666670000000005,26.561,5140.0,0.5666667,3
722,723,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,5,3,5,5,2,5,5,5,5,5,1,15,23,9,4,4,4,3,4,4,5,5,1,5,4,5,1,1,1,5,1,4,2,1,2,4,2,4,2,5,4,1,23,100,7,5047.0,5150.0,2,4,6,0.925,2,10,5,0.7666666999999999,9.0488,5150.0,0.8333333,2
723,724,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,5,5,3,5,5,5,9,6,15,9,4,4,2,4,4,4,5,5,2,5,4,4,2,1,2,2,3,3,2,2,2,4,2,2,2,4,1,2,41,100,10,925.2,25700.0,2,5,6,0.9,0,8,7,0.7333333000000001,14.3659,5140.0,0.8333333,2
724,725,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,3,5,3,3,3,4,3,5,1,11,23,5,1,2,2,2,3,1,4,3,2,4,2,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,52,100,5,514.0,10280.0,1,1,4,0.725,0,8,14,0.3666667,3.3171,10280.0,0.5666667,1
